artist,artist_id,date,spotify_listeners_daily_diff,twitter_followers,instagram_followers,youtube_artist_views
Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,2019-05-26,,427097,2678653,
NAV,7rkW85dBwwrJtlHRDkJDAC,2019-06-09,9156031,541983,,
Shordie Shordie,5fyvTyetDr7gvLafBsEEhU,2019-06-09,,,20912,
Stormzy,2SrSdSvpminqmStGELCSNd,2019-06-09,,1180038,,
Dreamville,1iNqsUDUraNWrj00bqssQG,2019-06-16,1368053,,,
Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,2019-06-16,,,407770,
Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,2019-06-23,39940880,,2517505,
Migos,6oMuImdp5ZcFhWP0ESe6mG,2019-06-23,19712677,2861992,10112956,
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,2019-06-23,27331960,20465976,103275357,
83 Babies,0IBDUrXqsJZAAnipcupIRc,2019-06-23,439755,,83927,
Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,2019-06-23,1661814,185418,,
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,2019-06-23,12766683,4419173,9817481,
Tm88,5RMUeKq0dZxg9RHE1f0B9P,2019-06-23,688320,,425837,
K CAMP,5bgfj5zUoWpyeVatGDjn6H,2019-06-23,2268217,185531,992589,
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,2019-06-30,31960836,30477698,54700642,
Sueco the Child,4iDroUFo89Y7YBsdDTBmTD,2019-06-30,1771242,,145934,
Renni Rucci,5RnUS48fC3nHEjbKeb8TPz,2019-06-30,235860,,,
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,2019-06-30,8989474,852620,,
Max B,7f35VZGDpomj11PXdNn5D9,2019-07-07,,69461,,387474
Cousin Stizz,0KpCz7V5XRkqKuM1JDf56O,2019-07-14,628082,111404,,
E-40,3crnzLy8R4lVwaigKEOz7V,2019-07-14,3354248,636545,,417927
Chase B,2cMVIRpseAO7fJAxNfg6rD,2019-07-21,,,,
Ambjaay,3BbPRvYQ0M9SFmhkHXozLm,2019-07-21,2183786,,91791,
YBN Nahmir,3gGUMEwIX6XodWsYEvKSal,2019-07-21,,153351,,
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,2019-07-28,23445579,8294199,10116098,
Big Sean,0c173mlxpT3dSFRgMO8XPh,2019-07-28,12334115,14535465,11069315,
Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,2019-07-28,,,149064,
Quality Control,6i392l38cR3uBPF0DbNs7S,2019-08-04,,,,690950
Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,2019-08-04,2825754,698274,3580813,1233828
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,2019-08-11,19961530,1558869,5017829,806221
RJMrLA,6kQWPGBItT0oMCHZy3M9DN,2019-08-11,533626,30502,,
Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,2019-08-18,35674008,735047,,2886758
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,2019-08-18,2734767,185494,,
Baby Keem,5SXuuuRpukkTvsLuUknva1,2019-08-18,414657,4709,,
Yo Gotti,6Ha4aES39QiVjR0L2lwuwq,2019-08-25,5895907,1792663,,745566
DJ Scheme,1m7LSAMIB1BErIHYSOn32W,2019-08-25,,,,
Vince Staples,68kEuyFKyqrdQQLLsmiatm,2019-08-25,5418419,1082518,,
Trina,4PrinKSrmILmo0kERG0Ogn,2019-08-25,,2220328,,
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,2019-05-12,5990446,4385086,9604460,
Pharoahe Monch,5DKuVtlpDH0agZQUFDy8O7,2019-05-12,,199969,,
Mobb Deep,6O2zJ0tId7g07yzHtX0yap,2019-05-12,3122439,75526,219923,
The Game,0NbfKEOTQCcwd6o7wSDOHI,2019-05-12,6086662,1071339,,
Clipse,2J257euzcjnDLipsyJH3F2,2019-05-12,,4317,,
Young Money,5OrB6Jhhrl9y2PK0pSV4VP,2019-05-12,,336179,,
Fabolous,0YWxKQj2Go9CGHCp77UOyy,2019-05-12,3386598,4096128,6428979,
F.L.Y. (Fast Life Yungstaz),0zOuQuYGGcrtDYYy3YFDMr,2019-05-12,,,,
Petey Pablo,4Js9eYwAf9rypNtV8pNSw9,2019-05-12,,18274,,
E-40,3crnzLy8R4lVwaigKEOz7V,2019-05-12,2829848,633833,1319820,
Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,2019-05-12,7245229,2006673,1139289,
Common,2GHclqNVjqGuiE5mA7BEoc,2019-05-12,1480627,5390566,2874048,
The Roots,78xUyw6FkVZrRAtziFdtdu,2019-05-12,2110712,273406,495431,
Ruff Ryders,49pQfWTLlSww8C7K7unpUC,2019-05-12,,1840,,
Nas,20qISvAhX20dpIbOOzGK3q,2019-05-12,5005289,2292030,5085254,
Trick Daddy,12FHARd9fY0Tu0ila4Ua25,2019-05-12,,99589,,
B.G.,36HvjE9pV91jEjO1qBRidS,2019-05-12,,45168,,
Method Man,4VmEWwd8y9MCLwexFMdpwt,2019-05-12,2314008,,1137800,
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,2019-05-12,6206043,3701941,1776164,
T.I.,4OBJLual30L7gRl5UkeRcT,2019-05-12,7924389,8639764,10400331,
N.O.R.E.,4GMgdB3vwbBOc42hbXEi9p,2019-05-12,,383366,731158,
Three 6 Mafia,26s8LSolLfCIY88ysQbIuT,2019-05-12,1226036,,,
Cam’ron,7iMvwE8qANp3aIfAGKEAwS,2019-05-12,,,1685668,
Jay Electronica,0TkqXdyWLsssJH7okthMPQ,2019-05-12,,358035,,
G-Unit,6evKD5JWJON3qPBJtUEmtY,2019-05-12,1583223,,,
DMX,1HwM5zlC5qNWhJtM00yXzG,2019-05-12,5507271,346499,1643926,
Lil' Kim,5tth2a3v0sWwV1C7bApBdX,2019-05-12,3791920,,2533941,
Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,2019-05-12,820762,845695,657461,
Missy Elliott,2wIVse2owClT7go1WT98tk,2019-05-12,6764017,6618973,2853008,
Diddy,59wfkuBoNyhDMQGCljbUbA,2019-05-12,5524384,6894,14224051,
Khia,3q7isf09BuwXLyR2khBs60,2019-05-12,,33868,,
Gangsta Boo,3ppZNqihWOzuH4A0f4KmeP,2019-05-12,,,,
Mike Jones,07VmOvmuBp9G0gb8BTrpn0,2019-05-12,,115290,,
Lost Boyz,0OtigLoCgLYvXnMxbE5qH5,2019-05-12,269870,,,
Jadakiss,5pnbUBPifNnlusY8kTBivi,2019-05-12,,1712696,,
Asher Roth,1wgY8huggK60P5nvYrwcYT,2019-05-12,,309776,,
A Tribe Called Quest,09hVIj6vWgoCDtT03h8ZCa,2019-05-12,3156215,81851,,
Wyclef Jean,7aBzpmFXB4WWpPl2F7RjBe,2019-05-12,,3961732,,
Geto Boys,3f5fB1YUbkUnW7cf7I0R48,2019-06-16,,10680,,
Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,2019-06-16,,4723416,,
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,2019-06-16,,673272,,
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,2019-06-16,,,,
MC Lyte,2ZbWlThDW0qSbI3hinpl0w,2019-06-16,,474912,,
Digital Underground,7jocoSCuCtpCxCI6IbP8ye,2019-06-16,702884,79150,,
2 LIVE CREW,58Dx4HPzeOO3dbpD9YYEes,2019-06-16,,6081,,
Ice-T,0eGh2jSWPBX5GuqIHoZJZG,2019-06-16,352154,1218593,,
King Tee,0zCyco6JHJv7zKHbyMmsut,2019-06-16,,23613,,
OutKast,1G9G7WwrXka3Z1r7aIDjI7,2019-06-16,,90213,,
Big Daddy Kane,6futYSDVulYR2PktBjTB5W,2019-06-16,,,,
Heavy D & The Boyz,4KHdmkq99PXA6QEJ2lKpA3,2019-06-16,,,,
Digable Planets,0gqIrDRL7CEPBWMmkuZPdQ,2019-06-16,,3650,,
Black Sheep,0NnCgUxhtWt1yBtpDyvFQf,2019-06-16,,,,
Brand Nubian,3YyZFf9ZN2YbkqeZia8zHX,2019-06-16,,,,
Slick Rick,1W9qOBYRTfP7HcizWN43G1,2019-06-16,,,392047,52770
Chubb Rock,4dVRITwfej74WkmNpgYVPb,2019-06-16,,5008,25714,
Special Ed,3vIFTM70CYTYr122vTVpzx,2019-06-16,,28966,,
Main Source,0zi2OowIfzNqUQiuUVyGLs,2019-06-16,,2474,,
FU-Schnickens,2BnZSEAPhFsB1RIyeEgXmN,2019-06-16,,1473,,
Leaders of the New School,5V2urhkwH9CIcojcYnvKRg,2019-06-16,,2628,,
Bushwick Bill,3Cjv4IeE8gjeiXvwRjwSHb,2019-06-16,,10680,,
2Pac,1ZwdS5xdxEREPySFridCfh,2019-06-16,,482389,,
Kool G Rap,099tLNCZZvtjC7myKD0mFp,2019-06-16,,155453,,
Nice & Smooth,5QhsLryFrDbj9IZ38UmMyn,2019-06-16,,24662,,
Funkdoobiest,0pbj7bsLCiQ5f8P9mFnuPN,2019-06-16,,930,,
Group Home,48elQHSJ3DmffHQpf89jxX,2019-06-16,,755,,
Eric B. & Rakim,6jHG1YQkqgojdEzerwvrVv,2019-06-16,,128408,,
Queen Latifah,5m7wCUhYhBh7A3A3YMxrbt,2019-06-16,,7933316,4808709,
EPMD,3zpKjsMg2gw1St5WcWoUJN,2019-06-16,,,,
Boogie Down Productions,4toEjJSZu1rbfX2hfVdZFA,2019-06-16,,,,
Kris Kross,2zrZfs23sjuHDv4E6YRmNf,2019-06-16,,8369,,
Artifacts,4hz8ohK9ESaFbJBAXvWJGL,2019-06-16,,90751,,
LL Cool J,1P8IfcNKwrkQP5xJWuhaOC,2019-06-16,,5041326,,
Junior M.A.F.I.A.,3r0OeTcOw37N9juMYyyw39,2019-06-16,,,,
Craig Mack,4akj4uteQQrrGxhX9Rjuyf,2019-06-16,,1411,,
Grand Puba,6IjhOxJSTPh15KgFTSZ68K,2019-06-16,,23263,,
DJ Quik,0b2XeWDPeBiLeskT6RFqMb,2019-06-16,,224723,,
Tha Dogg Pound,5UtQf6Eqewo02lVCo3lImQ,2019-06-16,,,,
Warren G,2B4ZHz4QDWJTXPFPgO5peE,2019-06-16,,368906,,
Da Brat,2I1bnmb9VQEQGKHxvr0gSf,2019-06-16,,136456,2353990,26205
Lord Finesse,1C6G15UmVQMDGpYbdsf1Oi,2019-06-16,,70349,,
Pete Rock & C.L. Smooth,3fJ60AcIgLzQkVitEvA7uq,2019-06-16,,,,
Lords Of The Underground,17Q9sCBpIyS6yM2YyaI6R4,2019-06-16,,3956,,
Too $hort,4sb7rZNN93BSS6Gqgepo4v,2019-06-16,1518326,370877,,
Crucial Conflict,1NMPFAWwsqqy5m8kEQvDl6,2019-06-16,,10969,,
Terror Squad,2BvzbqWWwLN11XGBYgDZzx,2019-07-14,,,,
Lloyd Banks,3vDUJHQtqT3jFRZ2ECXDTi,2019-07-14,2021631,1122655,,
Young Buck,4pr7J7wzgObkE3DD3Izi7q,2019-07-14,,205109,,
Twista,6vbY3hOaCAhC7VjucswgdS,2019-07-14,,193373,,192203
Gang Starr,5cMgGlA1xGyeAB2ctYlRdZ,2019-07-14,1782040,,,63018
GZA,6ns6XAOsw4B0nDUIovAOUO,2019-07-14,,367994,,
Lil' Cease,6V4zyNV40Zyu5MGlhD0i8g,2019-07-14,10574,48390,,
Big Tymers,4jWGfUCFeTu5e0wprRhHXR,2019-08-04,,,,56531
Juvenile,0rG0AZBscc8S8q1ahIsasI,2019-08-04,,89091,,
Lil' Flip,4Q5sPmM8j4SpMqL4UA1DtS,2019-08-04,,,225339,43185
Plies,3jksrX4oBklxR78ft8gv3j,2019-08-04,,887913,,
Crime Mob,5A7d4sfe5ZY1RRf90zlUeo,2019-08-04,,27743,,55798
David Banner,7jFaoqWPhYLrKzjzlpXmUO,2019-08-04,,260,1039399,35826
Trina,4PrinKSrmILmo0kERG0Ogn,2019-08-04,,,3511805,90104
50 Cent,3q7HBObVc0L8jNeTe5Gofh,2019-08-04,,,24071092,
Youngbloodz,2OqENqJFXPORP4BUGnu2Qq,2019-08-04,,,,36179
Yung Joc,23LbwefIODbyGdRbAz3urj,2019-08-04,1106806,176911,1079165,
Soulja Boy,6GMYJwaziB4ekv1Y6wCDWS,2019-08-04,,5402075,5880404,473542
Dem Franchize Boyz,0VKTLKamj4IH8OfQbUL0kq,2019-08-04,,736,,16226
Trillville,3jahzTuztFVegfKXChatkY,2019-08-04,,,,
Scarface,19KwjzvIL92r29IINtlPNP,2019-08-04,,240312,,170585
Jeezy,4yBK75WVCQXej1p04GWqxH,2019-08-04,2980539,1272595,3804068,723631
Shawty Lo,5mNB8ykTlENptzmsxXRtdS,2019-08-04,,,226599,15085
Ludacris,3ipn9JLAPI5GUEo4y4jcoi,2019-08-04,,,,482020
Murphy Lee,07W0YfsvHM7Mw7Bq48Mb0A,2019-08-04,,54522,,31468
Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,2019-08-04,,1277173,458868,193257
Pastor Troy,3D04N2X2w6vUGeyG94FBaY,2019-08-04,,46422,,39626
The Diplomats,0P8YNJXX7QeQ8iZIUCXJgi,2019-08-04,,1110,,30861
Boosie Badazz,6z7xFFHxYkE9t8bwIF0Bvg,2019-08-04,,,,
Chingy,3s2wTjWxK8NOX09dmsvVOh,2019-08-04,,,238,63743
Juelz Santana,6Uh8uJyN9g7oFjDK16nJgb,2019-08-04,,1401557,2169512,25247
Ying Yang Twins,44PA0rCQXikgOWbfY7Fq7m,2019-08-04,,30312,,
Lil Scrappy,5einkgXXrjhfYCyac1FANB,2019-08-04,,,2916462,23625
J-Kwon,1Zz5UxfKSSqc6hpa3xJPCw,2019-08-04,,4068,,13542
Baby,7E1r06wbRiF2soZtFoc62z,2019-08-04,,2490458,,
Rich Boy,6mXlDbi03T8wXYwWYew0Ut,2019-08-04,,,32902,20465
Unk,0PGtMx1bsqoCHCy3MB3gXA,2019-08-04,,1288,,12514
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,2019-08-04,20921492,4610893,16097827,
OJ Da Juiceman,0t5qZrvVCo9YIUT87SQrTn,2019-08-04,,178451,229400,17933
Hurricane Chris,1fQ46lgoUCz8FVXdTVNk0a,2019-08-04,,28078,38770,24234
Jibbs,4USNIVeRwXIAdbVSTqelbh,2019-08-04,,,,31129
C-Murder,4135eJjHCRw5SuVzLfzR0x,2019-08-25,,,,
Black Rob,1QPZhx0asYTBxD5RDqfU49,2019-08-25,,,,8931
Big Pun,2Xu7q46Hf02xOoEIm4E1Qs,2019-08-25,,,,75437
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,2019-08-25,17672094,18014352,,2136395
Field Mob,0Uo6kyjrbQoZBlcXsMb8Vm,2019-08-25,,,,31364
Paul Wall,0k7Xl1pqI3tu8sSEjo5oEg,2019-08-25,821893,438117,,49568
Eve,4d3yvTptO48nOYTPBcPFZC,2019-08-25,,1289921,,162501
Foxy Brown,1wvlC6NwleHt1iRD6d5X2C,2019-08-25,,,,
Westside Connection,3zNM2tRfTX6LI1lN2PlrTt,2019-08-25,,56860,,79694
Young Bleed,5GQgxUq4MOuXXV99WrRuev,2019-08-25,,16713,,
Webbie,6aIm51fHkokqlJn2vzNTH8,2019-08-25,,434055,1010824,
Bun B,45a6gCQWq61lIUDmr1tKuO,2019-08-25,611738,1115328,,
8Ball & MJG,7iUhmKPNkkPPS6FCQxqtNq,2019-08-25,,53163,,69267
Cool Breeze,5hZ48LGaj6Z7tdpUdgEFcz,2019-08-25,,,,
Xzibit,4tujQJicOnuZRLiBFdp3Ou,2019-08-25,,,,190937
Mase,1wiBLzTI7z9RUwEpNPdFT6,2019-08-25,,1609,,
Cassidy,3WilJWdCNLSU7fpYjiKb7v,2019-08-25,,,,44874
Ol' Dirty Bastard,50NoVNy9GU1lCrDV8iGpyu,2019-08-25,,,,13883
The Lox,0A7g2YbCA9FlyZvAG6VmKP,2019-08-25,,16667,170563,
Alina Baraz,6hfwwpXqZPRC9CsKI7qtv1,2019-05-12,4781054,127036,338381,
Chloe Lilac,2CUeVZl8E9ouggdBhyclFx,2019-05-12,682866,,4559,
Still Woozy,4iMO20EPodreIaEl8qW66y,2019-05-12,2929831,,67015,
bülow,5vBrKGOjN10BMwB0cJADj4,2019-05-12,6200754,,49478,
Jarami,1iwseab2dozTUHoF5taAdf,2019-05-12,,,,
The 1975,3mIj9lX2MWuHmhNCA7LSCW,2019-05-12,7914644,2011856,2448789,
Skylar Spence,0x0u0jCVf5Jf4DNh45XPXL,2019-05-12,376124,,8857,
Wet,2i9uaNzfUtuApAjEf1omV8,2019-05-12,,34096,,
Chelsea Jade,5K0BVchFxmuKBw7DojGSQO,2019-05-12,587209,5802,11839,
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,2019-05-12,8290549,,131684,
Sophie Simmons,7AOCUMe3rKW4o3uADBNwVy,2019-05-12,380601,299350,315299,
Absofacto,7gAYvcQFmAruyvwGjxrSUr,2019-05-12,1512192,3137,9254,
88rising,1AhjOkOLkbHUfcHDSErXQs,2019-05-12,3034349,,849812,
Broods,5r5Va4lVQ1zjEfbJSrmCsS,2019-05-12,2134169,54836,,
Dansu,3vF7mdipJUsMxuFdW2udAt,2019-05-12,214586,,4687,
Louis The Child,7wg1qvie3KqDNQbAkTdbX0,2019-05-12,3835246,80305,189174,
Mallrat,4OSArit7O2Jaj4mgf3YN7A,2019-05-12,1836287,10063,70576,
Rasmus Faber,6cdmYp8fPQYDIU1l1Sqt8X,2019-05-12,,5555,,
A R I Z O N A,7hOGhpa8RMSuDOWntGIAJt,2019-05-12,3946810,25549,52919,
Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp,2019-05-12,6217480,40191,181011,
Tessa Violet,5DD5GZd4ElmQTy9NleMvKJ,2019-05-12,825265,160281,232546,
RL Grime,5eIbEEQnDM8yuDVB0bimSP,2019-05-12,2464194,295056,316722,
GOLDHOUSE,670UISOh9XV1zlq5z5IfoY,2019-05-12,,18757,,
Social House,5UjifI1TYefXWn9GdqDOHl,2019-05-12,1322133,,52361,
Years & Years,5vBSrE1xujD2FXYRarbAXc,2019-05-12,9126312,630107,695148,
Ryan Pulford,46E8qTNPKXItddNMeUgOqq,2019-05-12,,,,
King Henry,4IbUky1dWqlyVlMMTJXPI5,2019-05-12,706588,,,
Louis Mattrs,7qevodTHcV0rtg9O7ih6nn,2019-05-12,,3879,,
LOYAL,2PYzfdTjMDkpIxlOEm3oK2,2019-05-12,,,,
Tep No,7MlotYZhHjOlXcvmwrITj8,2019-05-12,,2244,,
Glades,14rP13jdQNgQvuPA2AkBgm,2019-05-12,1245904,3706,13837,
Andrey Azizov,2hGxtbozs9MLpSHE11XOOC,2019-05-12,,,,
Off Bloom,78JRZ7S8obuhstD79Jmu8L,2019-05-12,,1855,,
Caroline Pennell,0cZPTEmf3mlwj5kjVXR4po,2019-05-12,912847,58374,21071,
Rynx,3v2NAsnsViisa2k0CNolXW,2019-05-12,703295,,145142,
Mat Kearney,2NQEwAVHBNcI0tGMLlWwF1,2019-05-12,,113358,85711,
Lookas,27fy6rHPC58Eo2VUu0iJSG,2019-05-12,755427,40346,76899,
Kailee Morgue,245PKF3hKjtxJKIG153kF0,2019-05-12,,,,
JOHN.k,73eAAfRkS2Vi4hx68oTJJE,2019-05-12,317337,,,
Elohim,6wKxOKEA3K6R2UZ3COLXEY,2019-05-12,1806529,,54642,
Akacia,4D9a1UPPFCoOm1kBtJfni5,2019-05-12,,,,
Codeko,7FZKXzbyCoai0fEh65kZKp,2019-05-12,337271,5425,,
DROELOE,0u18Cq5stIQLUoIaULzDmA,2019-05-12,1758609,15134,46731,
Mauwe,2A6ICTUl1UuEUt5sLnWTcR,2019-05-12,105323,,664,
Hook N Sling,3iN9k8uvm4WrgdlOigOH8D,2019-05-12,,,,
Whethan,0vqJkZ0RpLZixt3lTmD8vP,2019-05-12,4110513,40712,,
SŸDE,2AgbDbAVnc4y7oB2QxISmJ,2019-05-12,419903,186,9209,
Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,2019-05-12,5128971,58061,277003,
The Knocks,2x7EATekOPhFGRx3syMGEC,2019-05-12,,32435,32967,
Quinn XCII,3ApUX1o6oSz321MMECyIYd,2019-05-12,7638467,68640,154095,
Mako,0Ye4nfYAA91T1X56gnlXAA,2019-05-12,2203455,23210,,
Naaz,736HGQRGr9rjG4VmmSpkz8,2019-05-12,346783,,34407,
More Giraffes,1SKIyebAAhyPaaFp4x1Vp0,2019-05-12,,,3627,
Griffin Stoller,1PAn2z7cLcCoRWdGpUU7Qb,2019-05-12,409325,,25655,
Jack Vallier,2wnHlwpI5kZaXQRGq21UNN,2019-05-12,188004,,4501,
Mansionair,4qOzMSukiZoiSjPQw8Zs7s,2019-05-12,1632086,5809,16827,
StayLoose,6kyUfziWP8ydAsKzyXsC83,2019-05-12,436594,6488,13773,
Honors,1DIr8qPcgJS50FFNfC3nnp,2019-05-12,395321,,7631,
Marnik,6S3KljEiIOWoLMUyZrkQUc,2019-05-12,1361324,12868,88889,
flor,0szWPxzzE8DVEfXFRCLBUb,2019-06-23,1161590,17530,27914,
Dayglow,6eJa3zG1QZLRB3xgRuyxbm,2019-06-23,499720,,13792,
AURORA,1WgXqy2Dd70QQOU7Ay074N,2019-06-23,2649007,143406,,
Johnny Utah,25pd339V2rRJo84USlcSRP,2019-06-23,418607,,5984,
Emilee,4ArPQ1Opcksbbf3CPwEjWE,2019-06-23,,,,
The Head and the Heart,0n94vC3S9c3mb2HyNAOcjg,2019-05-12,4379762,84737,125649,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,2019-05-12,,,,
Milo Greene,5euJsEvfrlfhYDorMR40OF,2019-05-12,633641,11340,13415,
Half Moon Run,3ceQN2NVlLg1hgTzljDE4n,2019-05-12,1108828,26180,40962,
Vance Joy,10exVja0key0uqUkk6LJRT,2019-05-12,10136767,168129,516669,
The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,2019-05-12,8783038,490178,553441,
Devarrow,6MrZj6wqVagXe1UQ8AYWgZ,2019-05-12,,,,
Birdtalker,2sNHl4oXsU0DVTy9u1otGt,2019-05-12,,,,
Nick Mulvey,3x8FbPjh2Qz55XMdE2Yalj,2019-05-12,2172261,23403,27971,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,2019-05-12,1896181,2093,2924,
Blanco White,3ccVtqcqedranb7y8eywJ5,2019-05-12,1874041,,6278,
Traveller,4kZAv5F7ojPi4hfxi7zy0l,2019-05-12,,,,
Shakey Graves,1fZpYWNWdL5Z3wrDtISFUH,2019-05-12,1775974,36417,103897,
Houndmouth,7EGwUS3c5dXduO4sMyLWC5,2019-05-12,1729963,18159,32644,
Family and Friends,2AmW5LU0vqfHoN2qvghRFe,2019-05-12,,1725,,
WILD,0jcaMhfyinUx3Pj8w4nmWZ,2019-05-12,464883,684190,5371,
Twin Forks,6GwNGuDRNbx5XwoHQA3QiD,2019-05-12,,9315,,
Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,2019-05-12,1942688,179140,312817,
Hozier,2FXC3k01G6Gw61bmprjgqS,2019-05-12,12927048,764296,1212394,
Bibio,0qzzGu8qpbXYpzgV52wOFT,2019-05-12,,15919,,
Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz,2019-05-12,5154850,369727,281018,
Langhorne Slim,099toTcKJoywTosZr2hHjy,2019-05-12,,18842,,
Haley Heynderickx,73MDShZzdL4vUGMkmXOG6X,2019-05-12,589439,,16247,
Nathaniel Rateliff & The Night Sweats,02seUFsFQP7TH4hLrTj77o,2019-05-12,1738131,41980,117671,
The Revivalists,5kuJibJcwOC53s3OkoGMRA,2019-05-12,1601066,,58520,
Mt. Joy,69tiO1fG8VWduDl3ji2qhI,2019-05-12,2091826,,26367,
Liz Cooper & the Stampede,44WiYGcuvxrNyY885GsZtB,2019-05-12,262775,,9313,
Joseph,5Wfvw7rDz7HA6gE2z6QhqO,2019-05-12,604149,9859,40309,
The War and Treaty,6HhV0jtMMK5HYnYgG0xgtz,2019-05-12,301569,,16862,
Young Pines,5mam62lxo3ZlPjOuf1b0XN,2019-05-12,114362,,,
Ezra Vine,2gJqa0PdfSuLpoQlWAIAzn,2019-05-12,,,,
Wild Child,1xLMexpeeTKQ20SwGMaGSK,2019-05-12,1326064,9213,21128,
Graham Colton,3bCmhyXqTr9ZNGlHNYNTFA,2019-05-12,,10094,5978,
Emil Landman,0TaelSp6OIZw6mzikDmDrB,2019-05-12,318331,719,2256,
Morningsiders,5hPR4Atp3QY2ztiAcz1inl,2019-05-12,,,1934,
Avalanche City,1PX8bguYn6ba8NaBOJuu8A,2019-05-12,231415,,,
The Tallest Man On Earth,2BpAc5eK7Rz5GAwSp9UYXa,2019-05-12,1593443,16296,56034,
The Harmaleighs,0JpiOyzO3e8FYCsDe8EaUN,2019-05-12,190817,394,2748,
Dispatch,6v4jPZO3UIDNJIgdxRxtr9,2019-05-12,1108370,61299,,
firekid,61XyQHQKfzbzgTmtbiVOR3,2019-05-12,,1940,,
Chef'Special,7IiSLreTg1of8dDwxwiPw3,2019-05-12,902627,22023,48436,
Fleet Foxes,4EVpmkEwrLYEg6jIsiPMIb,2019-05-12,2794300,315,67859,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,2019-05-12,1023932,5973,,
MAGIC GIANT,7eaa5bidliPI0djFYv166f,2019-05-12,383385,11671,48923,
Tom West,4IszB4IvfBur47pa0bm1sr,2019-05-12,198196,,,
The Avett Brothers,196lKsA13K3keVXMDFK66q,2019-05-12,1648141,204290,,
Valerie June,4QZdOCb3UacKbQ1ybDFAKM,2019-05-12,607293,16141,42774,
Cereus Bright,3zt4I5TLIb0Z9RigaiHe5G,2019-05-12,,2063,4173,
Dead Man Winter,3S3wKbKQc3QdCKExlBBzxw,2019-05-12,,,,
Hein Cooper,75Cb1lVnzQa6mPaJA16Ho0,2019-05-12,379509,3271,14286,
Ben Howard,5schNIzWdI9gJ1QRK8SBnc,2019-05-12,4532177,384479,185804,
Grouplove,3kVUvbeRdcrqQ3oHk5hPdx,2019-05-12,4325416,129629,142417,
Quiet Life,13MdjUqnWNyfY4qKYQ9OPl,2019-05-12,,,,
Dotan,1cwOthlzLBwN8Imbq7P71H,2019-05-12,487298,23527,,6761
Mumford & Sons,3gd8FJtBJtkRxdfbTu19U2,2019-05-12,8561454,693368,833954,
Falls,0SP0jz4htYhpiCuNEvKr0l,2019-05-12,,,,
Darlingside,3DkhgIw7lIyxekurpXNTrm,2019-05-12,1321173,,10402,
Dustin Tebbutt,0z9hynUsIjf0ddI4uHqPWX,2019-05-12,1333261,3032,9153,
A Blaze of Feather,0j7wLGDwHdUSPLkxCH3GBQ,2019-05-12,,2953,,
Ten Fé,3cohAS2UQTaOo80kCn8qjT,2019-05-12,412451,1948,3865,
San Fermin,7fSnislKgW9Mz0YIqWQmGt,2019-05-12,,,,
Matthew And The Atlas,0lSENl3bteP8p2NbiSP7RM,2019-05-12,1223833,2671,4526,
We Banjo 3,10jo3zVGDsW6qs3JVs9tfD,2019-05-12,143304,13612,,
James Yuill,0jypmaLN034G9UkeQdqsps,2019-05-12,,3430,,
Good Old War,33szNKNcVX8x0jl8X7hxHL,2019-05-12,381733,14584,,
Allman Brown,239Y6QdFqVFfdsw6moqSEN,2019-05-12,1176071,1494,4141,
Lowland Circus,41vAWKpK5vw3TuYahI6jcI,2019-05-12,83652,,,
Barry Louis Polisar,6MUxF4ehonXZ8Q6YMFI2xb,2019-05-12,,292,,
Noah And The Whale,0aeLcja6hKzb7Uz2ou7ulP,2019-05-12,,47702,,
The Strumbellas,6ujr1NkqbZpYOhquczUUfl,2019-05-12,1962755,16162,31916,
