artist,artist_id,date
Goldroom,4eZebkMFU3xelF8mbZYXyl,2019-07-07
John Trust,2G5f9RHEFhe7uiUwDyFnGD,2019-07-07
Dixon,3wc57nV2fGEoM8x4xPK1O9,2019-07-07
EDX,7GMot9WvBYqhhJz92vhBp6,2019-07-07
Yuksek,2ePIzx9NjxplS724QMZtsf,2019-07-07
Jace Headland,2YgEmRf4PYO7o2QDaMKl3O,2019-07-07
HOSH,3qoTlYFOahAlAh9ee3qnbs,2019-07-14
Austin Haga,1EW4egEHrOzzQQET1ncFFh,2019-07-14
Junge Junge,721T2PETMLaAkijbYu05VD,2019-07-14
Bob Juburi,4LOhQlFTKM4iFTNlpueiqM,2019-07-14
Cassius,4sf3QZW8a3xZ14IGsOAzoy,2019-07-14
Rodney Hazard,3VZfdbUH3UqY7GNDgycfb2,2019-07-21
Hotel Garuda,73tITL3u5T35u309PLpN6K,2019-07-28
Young Bombs,4LKB1IkCINDDjEX8iS7glI,2019-07-28
high on you.,7G6EydnJ50Pvwv5VNCIX2B,2019-07-28
Rohn Dahlberg,5OcQS469ZWswsuUEJtNIeo,2019-07-28
Tale Of Us,1UL813H5aj3e8ekE5RqWqc,2019-07-28
Embee,7ga1hewK4zSX6yl16251DF,2019-07-28
GITAA,64YK1l1Rd3GlvXVrEgsrxJ,2019-07-28
pluko,01qbSocTDAe2DmKayS89A5,2019-07-28
Gullen,61k6okbUw17fpK27TFEXtI,2019-08-04
Nic Fanciulli,7btR5VXutQv39SDEzcfXEk,2019-08-04
DJ Snake,540vIaP2JwjQb9dm3aArA4,2019-08-25
Parra for Cuva,238y1dKPtMeFEpX3Y6H1Vr,2019-08-25
Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,2019-05-12
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,2019-05-12
Elton John,3PhoLpVuITZKcymswpck5b,2019-05-12
Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,2019-05-12
Carly Simon,4FtSnMlCVxCswABUmdhwpm,2019-05-12
The Clash,3RGLhK1IP9jnYFH4BRFJBS,2019-05-12
Queen,1dfeR4HaWDbWqFHLkxsg1d,2019-05-12
The Police,5NGO30tJxFlKixkPSgXcFE,2019-05-12
Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,2019-05-12
10cc,6i6WlGzQtXtz7GcC5H5st5,2019-05-12
The Beach Boys,3oDbviiivRWhXwIE8hxkVV,2019-05-12
Journey,0rvjqX7ttXeg3mTy8Xscbt,2019-05-12
Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,2019-05-12
Don McLean,1gRNBaI4yn6wCCTvRhGWh8,2019-05-12
Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,2019-05-12
Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,2019-05-12
Seals and Crofts,6jdObwsrIjSRnBbMw6lPBj,2019-05-12
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,2019-05-12
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,2019-05-12
Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,2019-05-12
America,35U9lQaRWSQISxQAB94Meo,2019-05-12
David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,2019-05-12
Pretenders,0GByy3DcfbQwDvXGCWmzv9,2019-05-12
Dusty Springfield,5zaXYwewAXedKNCff45U5l,2019-05-12
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,2019-05-12
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,2019-05-12
The Moody Blues,5BcZ22XONcRoLhTbZRuME1,2019-05-12
Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,2019-05-12
Iggy Pop,33EUXrFKGjpUSGacqEHhU4,2019-05-12
Jackson C. Frank,5TNmizItgJPfvCoPKXAMGz,2019-05-12
Gerry Rafferty,7tjbDPvrdvDshcpEMXKRVb,2019-05-12
Eagles,0ECwFtbIWEVNwjlrfc6xoL,2019-05-12
Cheap Trick,1LB8qB5BPb3MHQrfkvifXU,2019-05-12
Tom Cochrane,5Jj4mqGYiplyowPLKkJLHt,2019-05-12
Peter Sarstedt,3ExGDjEKejMhyciAgxPe0B,2019-05-12
Derek & The Dominos,2rc78XDH9zuJP6bm78lU8Z,2019-05-12
Heart,34jw2BbxjoYalTp8cJFCPv,2019-05-12
The Who,67ea9eGLXYMsO2eYQRui3w,2019-05-12
Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,2019-05-12
Jim Croce,1R6Hx1tJ2VOUyodEpC12xM,2019-05-12
Scott McKenzie,7d7AZ3CQC457bFhK0wHpSO,2019-05-12
Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,2019-05-12
Neil Young,6v8FB84lnmJs434UJf2Mrm,2019-05-12
Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,2019-05-12
The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,2019-05-12
The Lovin' Spoonful,7CCn4PFRRRZF127jtCBAUe,2019-05-12
James Brown,7GaxyUddsPok8BuhxN6OUW,2019-05-12
Jackson Browne,5lkiCO9UQ8B23dZ1o0UV4m,2019-05-12
Looking Glass,5jJN1nmKXzRjodMl1THQeI,2019-05-12
Bon Jovi,58lV9VcRSjABbAbfWS6skp,2019-05-12
Poco,0fyqyjD7pbaVzbu94ylWQR,2019-05-12
Buffalo Springfield,3eskO5m0H4yiF64vRySBjr,2019-05-12
Manfred Mann's Earth Band,2utNxkLhreF1oIfO8kQT3q,2019-05-12
Van Halen,2cnMpRsOVqtPMfq7YiFE6K,2019-05-12
Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,2019-05-12
AC/DC,711MCceyCBcFnzjGY4Q7Un,2019-05-12
Steppenwolf,1WRM9i067hd2ujxxi8FI3m,2019-05-12
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,2019-05-12
Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,2019-05-12
The Mamas & The Papas,1bs7HoMkSyQwcobCpE9KpN,2019-05-12
George Thorogood & The Destroyers,4n31svBA9GGIYxGxgrQaRK,2019-05-12
Tommy Tutone,1n2LWYgwtGp7EzDapUoniE,2019-05-12
Mary Wells,1cjZk1xXn3YCToNg3uJpA7,2019-05-12
Mountain,7LCp4MN0SOIVWlssid9KyE,2019-05-12
The Wallflowers,0jJNGWrpjGIHUdTTJiIYeB,2019-05-12
Blondie,4tpUmLEVLCGFr93o8hFFIB,2019-05-12
Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,2019-05-12
Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,2019-05-12
The Allman Brothers Band,4wQ3PyMz3WwJGI5uEqHUVR,2019-05-12
Canned Heat,27a0GiCba9K9lnkKidroFU,2019-05-12
Ralph McTell,6uQnHzEj8hj0UZCKjBvTaG,2019-05-12
The Band,4vpDg7Y7fU982Ds30zawDA,2019-05-12
Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,2019-05-12
Steve Harley,3dS8rLINyM7EYuMXryXJym,2019-05-12
Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,2019-05-19
Yusuf / Cat Stevens,08F3Y3SctIlsOEmKd6dnH8,2019-05-19
John Lennon,4x1nvY2FN8jxqAFA0DA02H,2019-05-19
Commodores,6twIAGnYuIT1pncMAsXnEm,2019-05-19
Boston,29kkCKKGXheHuoO829FxWK,2019-05-19
Free,2e53aHBQdCMKWqHDuyJsjC,2019-05-19
Roger Miller,1RP2UpEaRzkF0Id3JigqD8,2019-05-19
Lou Reed,42TFhl7WlMRXiNqzSrnzPL,2019-05-19
Marvin Gaye,3koiLjNrgRTNbOwViDipeA,2019-05-19
The Knack,0Nn9YwJzcaeuU1jJL06e3r,2019-05-19
Procol Harum,0GbqW5TJr7n4is453VOY4C,2019-05-19
Peter Frampton,0543y7yrvny4KymoaneT4W,2019-05-19
T. Rex,3dBVyJ7JuOMt4GE9607Qin,2019-05-19
Bob Dylan,74ASZWbe4lXaubB36ztrGX,2019-05-19
The Animals,3ICflSq6ZgYAIrm2CTkfVP,2019-05-19
Steely Dan,6P7H3ai06vU1sGvdpBwDmE,2019-05-19
Bread,70ZTdbPEcEugBNay4MvxfL,2019-05-19
Thin Lizzy,6biWAmrHyiMkX49LkycGqQ,2019-05-19
Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,2019-05-26
Patti Smith,0vYkHhJ48Bs3jWcvZXvOrP,2019-06-09
Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,2019-06-16
"Crosby, Stills, Nash & Young",1CYsQCypByMVgnv17qsSbQ,2019-06-23
Phantom Planet,0LsTFjEB1IIrh7IlTxs1GY,2019-06-23
Al Green,3dkbV4qihUeMsqN4vBGg93,2019-06-23
The Kinks,1SQRv42e4PjEYfPhS0Tk9E,2019-06-23
Rush,2Hkut4rAAyrQxRdof7FVJq,2019-06-23
Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,2019-06-23
Harry Nilsson,3RTzAwFprBqiskp550eSJX,2019-06-23
Dwight Yoakam,2sxmKe3CUrWnx7eoXMhOlW,2019-06-23
Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC,2019-06-23
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,2019-06-23
"Crosby, Stills & Nash",2pdvghEHZJtgSXZ7cvNLou,2019-06-23
Cream,74oJ4qxwOZvX6oSsu1DGnw,2019-06-23
The Doors,22WZ7M8sxp5THdruNY3gXt,2019-06-23
George Baker Selection,2MGJBRRGEj9m6MxJIq7fLn,2019-06-23
George Michael,19ra5tSw0tWufvUp8GotLo,2019-08-04
Simple Minds,6hN9F0iuULZYWXppob22Aj,2019-08-04
Billy Idol,7lzordPuZEXxwt9aoVZYmG,2019-08-04
Eddie Money,4Tw2N3wdvJPGEU7JqMxFfE,2019-08-04
Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,2019-08-04
The Cars,6DCIj8jNaNpBz8e5oKFPtp,2019-08-04
Blue Swede,0UpuH5U4nZ3UGGUJi0Zfbp,2019-08-04
The Outfield,1zxDewzd2j1ZdSBGaYcr0y,2019-08-04
The Bangles,51l0uqRxGaczYr4271pVIC,2019-08-04
John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,2019-08-04
Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,2019-08-04
Toto,0PFtn5NtBbbUNbU9EAmIWF,2019-08-04
Joan Jett & The Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K,2019-08-04
Mr. Mister,7Bah8E0kCETqEpAHI6CPzQ,2019-08-04
Limahl,7LTzUnZaptYfAFmvqW5M6D,2019-08-04
Kenny Loggins,3Y3xIwWyq5wnNHPp5gPjOW,2019-08-04
Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,2019-08-04
Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,2019-08-04
Scandal,3RFGnJaDVOyxL9YcFaKatu,2019-08-04
Soft Cell,6aq8T2RcspxVOGgMrTzjWc,2019-08-04
Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,2019-08-04
John Waite,2TPyCsRoh2tjeZLTQ2ojlj,2019-08-04
Steve Winwood,5gxynDEKwNDgxGJmJjZyte,2019-08-04
Blue Öyster Cult,00tVTdpEhQQw1bqdu8RCx2,2019-08-04
Eric Carmen,2ekjTXgjxbWwBX5lTAj4DU,2019-08-04
Prince,5a2EaR3hamoenG9rDuVn8j,2019-08-04
Genesis,3CkvROUTQ6nRi9yQOcsB50,2019-08-04
Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,2019-08-04
Phil Collins,4lxfqrEsLX6N1N4OCSkILp,2019-08-04
The Human League,1aX2dmV8XoHYCOQRxjPESG,2019-08-04
Bananarama,3sc7iUG1Wwpwx7bHeZolgx,2019-08-04
John Parr,3Z1tibPKhUYWCno0IYicCN,2019-08-04
Foreigner,6IRouO5mvvfcyxtPDKMYFN,2019-08-04
Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,2019-08-04
Orchestral Manoeuvres In The Dark,7wJ9NwdRWtN92NunmXuwBk,2019-08-04
Dexys Midnight Runners,4QTVePrFu1xuGM9K0kNXkk,2019-08-04
U2,51Blml2LZPmy7TTiAg47vQ,2019-08-11
Rupert Holmes,0TqIPD4IS1w4e30R38B3vj,2019-08-11
Whitesnake,3UbyYnvNIT5DFXU4WgiGpP,2019-08-11
Starship,0kObWap02DEg9EAJ3PBxzf,2019-08-11
Rick Springfield,6IFXsrXBpwbIqtOUOiAa3p,2019-08-11
The J. Geils Band,69Mj3u4FTUrpyeGNSIaU6F,2019-08-11
INXS,1eClJfHLoDI4rZe5HxzBFv,2019-08-11
Kansas,2hl0xAkS2AIRAu23TVMBG1,2019-08-11
Gabriel Latchin Trio,79PWBQ4rekAQItLBfqIdzl,2019-05-12
Eric Reed,6aIBBSprVv4xXTT6vzONXU,2019-05-12
Joshua Redman Quartet,53HPdlKWDIGFF4GvVrCtEV,2019-05-12
Fred Hersch Trio,6iBvBotxtLvyFZoUPytqgP,2019-05-12
Jan Harbeck Quartet,7JGHjWlWkG5A8cB7HzQL0x,2019-05-12
Kendrick Scott Oracle,0IyuDlCVbMa3TAoVaDKEeL,2019-05-12
Jim Snidero,210tC5HRo1NpbeqCvWlJuv,2019-05-12
Walt Weiskopf,0tdWD3Wpf0kyUYI6zeT1w3,2019-05-12
Steve Davis,37SVnwHrnnfBR1Gb0Yq7GD,2019-05-12
Branford Marsalis Quartet,795yvukGj0UOfcP8uftDq9,2019-05-12
Anat Fort,32OuYoQkedAGs4hKig6oUi,2019-05-12
Eddie Henderson,4LMsUGCTzMsLYcL90zb8sF,2019-05-12
Helge Lien Trio,4kWBvU5JdoohnGYl7SMlfY,2019-05-12
Aaron Goldberg,0BTfBwYC5Mw5ezDg91JBma,2019-05-12
Connie Han,05u1DXPSD35OnIBPXFogTG,2019-05-12
Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,2019-05-12
Karin Hammar,6PpRVXmqjgmgFPg9gEJfWc,2019-05-12
Joe Lovano,36YE6h8aN09ZKG4EhneDSf,2019-05-12
Massimo Faraò Trio,58dTi4Xr0bd6yd8XKgimAr,2019-05-12
Paolo Fresu,2qW0CNnmvdEQwiabdareHi,2019-05-12
Tord Gustavsen Trio,3aTJxwDLCqCNvjrG7USP1a,2019-05-12
Cyrus Chestnut,319U6LVt3j3iT9oAEzrpRO,2019-05-12
Scott Hamilton,7sBx432MZn1MzHeYHAA5qr,2019-05-12
Charles Lloyd & The Marvels,3NQHNs35chwKFo1Twnfh4f,2019-05-12
Fredrik Kronkvist,7Ej5Shrvcy7tE83A9Dmxrb,2019-05-12
Joey Alexander,0FcNSKwWZJb98ry9M2qEII,2019-05-12
Trygve Seim,4puHZxpgNVKxk6ydFviSM8,2019-05-12
Emil Brandqvist Trio,6i6sHi3KJ6rgqxmbBaFDoG,2019-05-12
Renee Rosnes,7ixjaiJXnC2cxrbIE3WugD,2019-05-12
Davy Mooney,4d73pkSAEvk4LdXH4DTyxq,2019-05-12
Tommy Flanagan,6dUZplQfg5blo0h9HiJ94d,2019-05-12
Rolf Kühn,73xPAo16RiiVu6X90p7UVb,2019-05-12
European Jazz Trio,4LTaFNJmsKqNvxGVhOVBXI,2019-05-12
Jimmy Forrest,2AdOGwpXiwCctV1n9sJaub,2019-05-12
Trio X of Sweden,51s0AOLvBvXk75SsVUqIKZ,2019-05-12
Bob Brookmeyer,3aM9H4QBnPUo6mnNVufAtN,2019-05-12
Roger Kellaway,1NueKSreiFLxEJ1ml6nT8Q,2019-05-12
Echoes of Swing,2MGK5rV3sBiI1UW1hjYDD8,2019-05-12
Joachim Kühn,63ZJSdxmTX5wWRMoS1C5ph,2019-05-12
Andy Sheppard Quartet,57LkmRYAzvaq7lt1JI6oZb,2019-05-12
Massimo Colombo,6rQ91q7SWnpMA337zOEupl,2019-05-12
Bill Charlap Trio,5isSr1JUeHt5cgh8oWz1Ja,2019-05-12
Denis Solee,2D90eAxzLfSL7KkvptyUtF,2019-05-12
Esbjörn Svensson Trio,3HJzLaMbS0jMabxS3wttGk,2019-05-12
Harold Danko,26IGMCxg4NgtwUVLlX5rPw,2019-05-12
Eyolf Dale,60mPtMudgea65qERR3OxFS,2019-05-12
Bobo Stenson Trio,1BKStidrseaPjyjQjL3yxV,2019-05-12
David Hazeltine,5mQGacj97PLCoX9YOEGf0Q,2019-05-12
Aldo Romano,1Z0lthC9NP1vvut7ijv3FF,2019-05-12
Yuri Honing Acoustic Quartet,3VW60tUry7TYVC2BibfgIN,2019-05-12
John Coltrane,2hGh5VOeeqimQFxqXvfCUf,2019-05-12
Marcus Miller,6fmq5mv6HnduZdlTOEYBC9,2019-05-12
Courtney Pine,2OfIB3yNJjX3AElLJnz8am,2019-05-12
Joran Cariou Trio,0EmoB83lbpEcH9Eh77Sp9K,2019-05-12
Terence Blanchard,7IbO8NvxclKsk7WTOZ42bv,2019-05-12
Charles Lloyd New Quartet,6Tzf92FqSTVj3GwD3gh7nn,2019-05-12
Triosence,2NxFqOk7uZCe0hxfohdWJX,2019-05-12
Enrico Pieranunzi,5vACdMa2kY7jHnlJwqYRKP,2019-05-12
Yelena Eckemoff,7vRtxQT9nKIPHA36iDrCul,2019-05-12
Nestor Torres,25z14Qw0e8uN0dIaWVe2Mk,2019-05-12
Charles Mingus,1W8TbFzNS15VwsempfY12H,2019-05-12
Brian Blade & The Fellowship Band,4gjFkHMQ2r46oQ7gsIQaCF,2019-05-12
Grace Kelly,7bcjgJLky9kVQ4GcrQTibn,2019-05-12
John Moulder,0RAj4cXWietdNzd94osANm,2019-05-12
Ben Wolfe,7A1xxtVfUahU8u7Z4kKFRC,2019-05-12
Bill Charlap,2QX8yUROOnWTSLFg4sZ9Gg,2019-05-12
Passport Quartet,1sKCem3MqxDHeM5F5zAKfy,2019-05-12
The Hot Sardines,7zIBiD6dJ7x0a6BPND2fIy,2019-05-12
Stanley Turrentine,2dRsXWVnkku2cMDtV1h6NP,2019-05-12
Bill Mobley,2RnJnmDsu7HDPmj4UNjmjh,2019-05-12
Phil Woods,6G4hVmXKJ9NW5JecncK89f,2019-05-12
Joshua Redman,3uaHfXYx9Fh4HjqMbrWn5S,2019-05-12
Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4,2019-05-12
Seamus Blake,5tGDXwaO3qq4w9mAhZHwZY,2019-05-12
Wynton Marsalis,375zxMmh2cSgUzFFnva0O7,2019-05-12
Mulgrew Miller,6Zq5ky484xYTgxE6dQ8yHh,2019-05-12
Marcus Gilmore,1caVPl46Ta6C8DYns5AAuo,2019-05-12
Beegie Adair,5gYIhpLwCYoxh3V8KANZpI,2019-05-12
Julian Dash,7p1C6cbN2rgBErzfB1u3Z7,2019-05-12
Jan Lundgren Trio,3kfAk1i7bmKvhjBoGEAQqy,2019-05-12
McCoy Tyner,2EsmKkHsXK0WMNGOtIhbxr,2019-05-12
Kenny Garrett,0Vz0vgVrclNJlHBLrgjklY,2019-05-12
Lou Donaldson,1z3BNUSDJB5V6sCYKJWH4q,2019-05-12
Dan Cray Trio,5OrAzdkis91EndJhMLu42l,2019-05-12
Ibrahim Maalouf,0NSO0g40h9CTj13hKPskeb,2019-05-12
"Tommy Flanagan, Ron Carter & Tony Williams",4MpC29z5Qh5dAfTGXJ9jb7,2019-05-12
Bill Evans,4jXfFzeP66Zy67HM2mvIIF,2019-05-12
Roy Hargrove,49zXTngyUTielHTbbH5YKs,2019-05-12
Lee Morgan,38C3okxv3fyyOIQUVPCdGX,2019-05-12
Marcus Roberts,6dz608P8sHylVvVVo5OLx2,2019-05-12
Bob Berg,1gqL9JWgVW2O87KbYWPNbC,2019-05-12
Hank Jones,0BhFfJmScFj7OzqVaDqnSv,2019-05-12
Branford Marsalis,1gPY6jETlC02stpXOUmSBH,2019-05-12
Christian McBride,5ACxPOI9gR3l0cyy2dvkHv,2019-05-12
Art Pepper,3GpMtIOC5ZLvMBMI7IxPvA,2019-05-12
David Halliday,1tPE7mBsjG1eu2w2BikKry,2019-05-12
Teddy Wilson,0tg5uVI4VjzZOFzBryJZii,2019-05-12
Brad Mehldau Trio,5sQJzc7ZGwC4olbhp2kqqX,2019-05-12
Xavier Davis,2LiJegzrWFHatDw2kFLsc7,2019-05-12
Anthony Wonsey Trio,0iXqD1nqpUcsb023DeKEaK,2019-05-12
Christian Scott aTunde Adjuah,2q37Nw8NND2z1T1KU5XVfn,2019-05-12
Ray Bryant,617L0tV5Y7lMvUHGHR43AR,2019-05-12
Gene Ammons,338mC0yGyX0C9of8QMJ5hK,2019-05-12
Duke Ellington,4F7Q5NV6h5TSwCainz8S5A,2019-05-12
Johnny Hodges,7lRFrrINQTY35g8hq0kXY5,2019-05-12
Stan Getz,0FMucZsEnCxs5pqBjHjIc8,2019-05-12
Oscar Peterson Trio,0ldU0QJm31y0d6f57R1G2A,2019-05-12
Jacky Terrasson,2I5A4xP3QGJEDKGhhXMAVr,2019-05-12
Nicholas Payton,3cwVFmQ6mcUoGR6ZvIPuZ4,2019-05-12
Alfio Origlio,6jQq6X8pd59ggCEJ5lEj80,2019-06-02
Yoko Miwa Trio,4xfIFGU467tYdyF6thGbLP,2019-06-16
Al Foster,4PqV4TEgVltnn4N47ODKV6,2019-06-30
Ben Flocks,57Ce6izcYKvFOFlhsUFzLJ,2019-08-18
Mark Sherman,18AQ9nxWckf5yw7XuEvten,2019-08-18
The Chainsmokers,69GGBxA162lTqCwzJG5jLp,2019-05-12
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,2019-05-12
Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,2019-05-12
Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,2019-05-12
MKTO,2l35CQqtYRh3d8ZIiBep4v,2019-05-12
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,2019-05-12
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,2019-05-12
Keala Settle,7HV2RI2qNug4EcQqLbCAKS,2019-05-12
Lizzo,56oDRnqbIiwx4mymNEv7dS,2019-05-12
Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,2019-05-12
Rachel Platten,3QLIkT4rD2FMusaqmkepbq,2019-05-12
Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,2019-05-12
3LAU,4YLQaW1UU3mrVetC8gNkg5,2019-05-12
Lorde,163tK9Wjr9P9DmM0AVK7lm,2019-05-12
Foster The People,7gP3bB2nilZXLfPHJhMdvc,2019-05-12
Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,2019-05-12
Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,2019-05-12
Rita Ora,5CCwRZC6euC8Odo6y9X8jr,2019-05-12
Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,2019-05-12
DNCE,6T5tfhQCknKG4UnH90qGnz,2019-05-12
Little Mix,3e7awlrlDSwF3iM0WBjGMp,2019-05-12
WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,2019-05-12
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,2019-05-12
Bea Miller,1o2NpYGqHiCq7FoiYdyd1x,2019-05-12
Maggie Rogers,4NZvixzsSefsNiIqXn0NDe,2019-05-12
Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,2019-05-19
Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,2019-05-19
Silk City,2X97ZAqRKRMYFIDqtvGgGc,2019-05-19
JP Cooper,4kYGAK2zu9EAomwj3hXkXy,2019-05-19
Matoma,4YXycRbyyAE0wozTk7QMEq,2019-05-19
Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,2019-05-19
bülow,5vBrKGOjN10BMwB0cJADj4,2019-05-19
Calvin Harris,7CajNmpbOovFoOoasH2HaY,2019-06-02
Freya Ridings,5pDjmC5mRl7vDJhsjVwNfk,2019-06-16
Tove Lo,4NHQUGzhtTLFvgF5SZesLK,2019-06-23
Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,2019-06-23
Jessie J,2gsggkzM5R49q6jpPvazou,2019-06-23
Fifth Harmony,1l8Fu6IkuTP0U5QetQJ5Xt,2019-06-23
TLC,0TImkz4nPqjegtVSMZnMRq,2019-06-23
Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,2019-06-23
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,2019-06-23
P!nk,1KCSPY1glIKqW2TotWuXOR,2019-06-23
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,2019-06-23
Andy Grammer,2oX42qP5ineK3hrhBECLmj,2019-08-25
Marshmello,64KEffDW9EtZ1y2vBYgq8T,2019-08-25
Kygo,23fqKkggKUBHNkbKtXEls4,2019-08-25
Kideko,0ZwQMCRqfyh1OGQkBh9Cnj,2019-05-12
FISHER,1VJ0briNOlXRtJUAzoUJdt,2019-05-12
Oliver Heldens,5nki7yRhxgM509M5ADlN1p,2019-05-12
El Profesor,2gTcdmBwgyh3EORKIXCzlw,2019-05-12
GATTÜSO,3PlRvQnVE3XAbtHUNc4nic,2019-05-12
Silk City,2X97ZAqRKRMYFIDqtvGgGc,2019-05-12
CID,4FCzCS0KEgb0rgySWINItO,2019-05-12
Kaskade,6TQj5BFPooTa08A7pk8AQ1,2019-05-12
Kenneth G,3qqvCq7mFIy9UfaXoj5w1w,2019-05-12
Sultan + Shepard,14Tg9FvbNismPR1PJHxRau,2019-05-12
Chris Lake,5Igpc9iLZ3YGtKeYfSrrOE,2019-05-12
Black Caviar,1wqW0IQWC7V7jktcjVHID6,2019-05-12
Green Velvet,3ABaec4jjl95VqmG1iD4k2,2019-05-12
Jack Back,4bXUaTjc7TQTvLqqCAlfYt,2019-05-12
Tom Staar,0iSYvHKAdhWVdZkS1PYK3u,2019-05-12
Chocolate Puma,5Aw0IGM5JS3FuTgtRsDWGA,2019-05-12
CamelPhat,240wlM8vDrf6S4zCyzGj2W,2019-05-12
Purple Disco Machine,2WBJQGf1bT1kxuoqziH5g4,2019-05-12
Dave Ruthwell,3QIUzh20rpzV5iWEdDbheN,2019-05-12
Croatia Squad,3FAUGHLioXySQ1QTnCOWQC,2019-05-12
EDX,7GMot9WvBYqhhJz92vhBp6,2019-05-12
Axwell,1xNmvlEiICkRlRGqlNFZ43,2019-05-12
Weiss (UK),0FBRY66KVaAiddGVefikLB,2019-05-12
Kryder,1xfLBmx0n8DQri9HxJsq9O,2019-05-12
Garmiani,2yhI3iWovCQYjhjoqzKO2R,2019-05-12
Leandro Da Silva,5hCv8oMMxHb3FoHMGLN8Vx,2019-05-12
Fedde Le Grand,7dc6hUwyuIhrZdh80eaCEE,2019-05-12
Cedric Gervais,4Wjf8diP59VmPG7fi4y724,2019-05-12
SLATIN,2K7Mq9tikWmSfodrb6ZyD3,2019-05-12
Holl & Rush,0gT2b7kbRgn15nSNPe3lgf,2019-05-12
LOthief,3thMwq9J3a0UeLnPGhA4Qn,2019-05-12
Dombresky,2GVtgxcx7jg5xVCZsIHSGN,2019-05-12
OFFAIAH,2E1NFr5AeEGUJkLUUsWCAO,2019-05-12
HI-LO,0ETJQforv5OXgDgidQv9qd,2019-05-12
Mike Williams,3IpvVrP3VLhruTmnququq7,2019-05-12
Daddy's Groove,3kcQ94iDBwumLfddrCrse8,2019-05-12
Damien N-Drix,5728TFNG2bx7GzacEAz3yU,2019-05-12
Valentino Khan,0deIjoDjl9g9Zpw0sCIOHh,2019-05-12
Fatboy Slim,4Y7tXHSEejGu1vQ9bwDdXW,2019-05-12
Basement Jaxx,4YrKBkKSVeqDamzBPWVnSJ,2019-05-12
Dr. Shiver,5S7lbNdjFazStbhF842VV9,2019-05-12
